Date,RADL3.SA,BBAS3.SA,PETR4.SA,USIM5.SA,LAME4.SA,PETR3.SA,OIBR4.SA,UGPA3.SA,BBDC3.SA,ENBR3.SA,ITSA4.SA,CCRO3.SA,CMIG4.SA,SBSP3.SA,LREN3.SA,BRKM5.SA
2005-02-01,0.06666599959135056,10.026665687561035,11.725000381469727,11.888888359069824,2331.9658203125,13.362500190734863,109.4000015258789,6068052.0,2.8987770080566406,6.770537853240967,2.4832470417022705,3.221874952316284,15056.767578125,5.0183329582214355,7214.7734375,29.600000381469727
2005-02-02,0.06666599959135056,10.566665649414062,11.899999618530273,12.322221755981445,2505.11328125,13.487500190734863,109.0,6068052.0,3.006675958633423,6.770537853240967,2.543149948120117,3.3125,15601.5751953125,5.044582843780518,7214.7734375,31.225000381469727
2005-02-03,0.06666599959135056,10.899999618530273,12.024999618530273,12.466666221618652,2517.393310546875,13.698749542236328,110.0,6068052.0,3.242872953414917,6.770537853240967,2.6466190814971924,3.234375,15964.78125,5.315000057220459,7214.7734375,31.850000381469727
2005-02-04,0.06666599959135056,11.403332710266113,12.162500381469727,12.666666030883789,2578.79296875,13.862500190734863,114.0,6068052.0,3.5311410427093506,6.770537853240967,2.760978937149048,3.344374895095825,16805.033203125,5.667082786560059,7214.7734375,33.0
2005-02-09,0.06666599959135056,11.5,12.701250076293945,12.886666297912598,2615.01904296875,14.800000190734863,117.5,6068052.0,3.607367992401123,6.770537853240967,2.7283051013946533,3.456249952316284,17591.07421875,5.5183329582214355,7214.7734375,33.474998474121094
2005-02-10,0.06666599959135056,11.466666221618652,12.643750190734863,12.884444236755371,2575.72314453125,14.520000457763672,116.9000015258789,6068052.0,3.510741949081421,6.770537853240967,2.7174129486083984,3.331249952316284,17550.41796875,5.44416618347168,7214.7734375,32.75
2005-02-11,0.06656599789857864,11.399999618530273,12.848750114440918,13.244443893432617,2529.67333984375,14.488750457763672,118.69999694824219,6068052.0,3.542949914932251,6.770537853240967,2.733750104904175,3.3125,17618.1796875,5.445000171661377,7214.7734375,32.47249984741211
2005-02-14,0.06656599789857864,11.166666030883789,12.731249809265137,13.11111068725586,2639.578857421875,14.3774995803833,119.5999984741211,6068052.0,3.7576749324798584,6.770537853240967,2.8208820819854736,3.3343749046325684,17618.1796875,5.555416107177734,7214.7734375,31.75
2005-02-15,0.06656599789857864,11.833333015441895,12.631250381469727,13.177777290344238,2600.282958984375,14.286250114440918,117.0,6068052.0,3.7308340072631836,6.770537853240967,2.8481099605560303,3.296875,17780.80859375,5.444582939147949,7214.7734375,32.275001525878906
2005-02-16,0.06656599789857864,11.670000076293945,12.8125,13.488887786865234,2548.09326171875,14.401249885559082,111.5999984741211,6068052.0,3.650312900543213,6.770537853240967,2.7882080078125,3.231250047683716,17672.388671875,5.62958288192749,7214.7734375,31.752500534057617
2005-02-17,0.06656599789857864,12.0,12.837499618530273,13.977776527404785,2584.93310546875,14.4375,110.0999984741211,6068052.0,3.650312900543213,6.770537853240967,2.831773042678833,3.28125,18211.77734375,5.740832805633545,7214.7734375,32.625
2005-02-18,0.06656599789857864,12.333333015441895,12.837499618530273,14.05555534362793,2578.79296875,14.512499809265137,108.5,6068052.0,3.6127359867095947,6.770537853240967,2.75553297996521,3.25,17387.787109375,5.762916088104248,7214.7734375,32.787498474121094
2005-02-21,0.06656599789857864,11.869999885559082,13.0,14.30888843536377,2670.892822265625,14.607500076293945,108.0,6068052.0,3.5322139263153076,6.770537853240967,2.7283051013946533,3.231874942779541,17618.1796875,5.8333330154418945,7214.7734375,32.25
2005-02-22,0.06656599789857864,11.149999618530273,13.100000381469727,14.173333168029785,2670.892822265625,15.0625,106.9000015258789,6068052.0,3.623471975326538,6.770537853240967,2.75553297996521,3.3125,17292.919921875,5.62958288192749,7214.7734375,31.8700008392334
2005-02-23,0.06656599789857864,10.706665992736816,13.375,14.55555534362793,2701.5927734375,15.25,110.69999694824219,6068052.0,3.6610488891601562,6.770537853240967,2.7391960620880127,3.262500047683716,17347.130859375,5.777915954589844,7214.7734375,32.54750061035156
2005-02-24,0.06656599789857864,10.966666221618652,13.824999809265137,15.300000190734863,2762.99267578125,15.833749771118164,114.0,6068052.0,3.8113560676574707,6.770537853240967,2.853555917739868,3.280625104904175,18485.53515625,5.914999961853027,7214.7734375,33.29999923706055
2005-02-25,0.06656599789857864,10.703332901000977,14.131250381469727,15.177777290344238,2855.09228515625,16.243749618530273,113.0,6068052.0,3.784514904022217,6.770537853240967,2.8263280391693115,3.34375,18187.3828125,5.711249828338623,7214.7734375,33.125
2005-02-28,0.06656599789857864,10.333333015441895,13.90250015258789,15.311111450195312,2916.4921875,15.875,111.4000015258789,6068052.0,3.784514904022217,6.770537853240967,2.760978937149048,3.375,18241.591796875,5.814582824707031,7214.7734375,32.75
2005-03-01,0.06656599789857864,10.170000076293945,13.332500457763672,15.05555534362793,3057.7119140625,15.137499809265137,109.80000305175781,6068052.0,3.8596689701080322,6.770537853240967,2.7990989685058594,3.471874952316284,18119.619140625,5.925000190734863,7214.7734375,32.849998474121094
2005-03-02,0.06656599789857864,10.266666412353516,13.712499618530273,14.866665840148926,3027.011962890625,15.712499618530273,111.0,6068052.0,3.805988073348999,6.770537853240967,2.8208820819854736,3.5,17645.28515625,5.815000057220459,7214.7734375,32.5
2005-03-03,0.06656599789857864,10.35666561126709,14.1875,14.65555477142334,3027.011962890625,16.087499618530273,111.80000305175781,6068052.0,3.8865089416503906,6.770537853240967,2.913459062576294,3.575624942779541,17645.28515625,5.815000057220459,7214.7734375,32.099998474121094
2005-03-04,0.06656599789857864,10.433333396911621,14.412500381469727,14.800000190734863,3190.949462890625,16.381250381469727,108.9000015258789,6068052.0,4.014807224273682,6.770537853240967,3.01692795753479,3.594374895095825,17889.228515625,5.829583168029785,7214.7734375,32.42499923706055
2005-03-07,0.06656599789857864,10.920000076293945,14.46875,15.222222328186035,3223.491455078125,16.537500381469727,109.5999984741211,6068052.0,4.138810157775879,6.770537853240967,3.044156074523926,3.6656250953674316,18116.91015625,6.07041597366333,7214.7734375,32.724998474121094
2005-03-08,0.06666599959135056,11.033332824707031,14.300000190734863,14.977776527404785,3192.79150390625,16.318750381469727,108.0999984741211,6068052.0,4.073855876922607,6.770537853240967,2.995145082473755,3.6312499046325684,17618.1796875,6.0,7214.7734375,32.07500076293945
2005-03-09,0.06666599959135056,10.766666412353516,14.050000190734863,14.477776527404785,3198.931396484375,15.949999809265137,106.0999984741211,6068052.0,3.9723989963531494,6.770537853240967,2.9679160118103027,3.637500047683716,17536.865234375,5.703750133514404,7214.7734375,31.850000381469727
2005-03-10,0.06666599959135056,11.0,13.675000190734863,14.128888130187988,3195.861328125,15.5625,129.3000030517578,6068052.0,3.932137966156006,6.770537853240967,2.9679160118103027,3.75,16750.822265625,5.777500152587891,7214.7734375,31.5
2005-03-11,0.06666599959135056,10.899999618530273,13.449999809265137,13.777776718139648,3192.79150390625,15.351249694824219,122.0,6068052.0,3.912276029586792,6.770537853240967,2.9679160118103027,3.53125,16669.5078125,5.611249923706055,7214.7734375,30.25
2005-03-14,0.06666599959135056,10.716666221618652,13.350000381469727,13.566665649414062,3250.50732421875,15.274999618530273,122.5,6068052.0,3.8113560676574707,6.770537853240967,2.929795980453491,3.6875,15991.8857421875,5.703332901000977,7214.7734375,29.872499465942383
