Date,FRPH,GAIA,GCBC,HUBG,FITB,FONR,HA,CALM,HSIC,FCCY,FORD,HSKA,FWRD,FBNC,FMBI,GIFI,GILT,FNLC,FLIC,HIBB,EBAY,HBAN,FMBH,HELE,GSBC,FCAP,FLEX,EMCF,HDSN,HTLF
28/01/2013,25.83,3.16,21,37.19,16.18,5.75,6.54,41.84,87.16,9.02,1.87,8.2598,37.72,12.95,12.76,23.44,5.33,16.7,29.69,54.14,55.95,6.94,22.5,36.46,25.63,19.53,6.23,21,3.8,26.34
29/01/2013,25.92,3.13,21,37.2,16.27,5.4802,6.54,42.16,87,8.91,1.91,8.35,37.7,13.39,12.82,23.74,5.3,16.64,29.71,53.71,55.66,6.89,23.25,36.49,25.39,19.5,6.2,21,3.88,24.62
30/01/2013,25.5,3.15,21,36.99,16.33,5.52,5.69,41.59,86.73,9.05,1.88,8.41,36.9,12.8,12.7,22.48,5.26,16.58,29.38,52.46,55.78,6.97,23.4,36.21,24.91,19.96,6.18,21,3.83,23.41
31/01/2013,25.77,3.27,20.5147,36.81,16.29,5.53,5.77,41.68,86.34,9,1.87,8.4,37.11,12.7,12.67,23.22,5.3,16.56,29.16,52.66,55.97,6.96,23.4,36.2,24.86,19.51,6.21,21.9999,3.8,23.69
01/02/2013,25.92,3.34,20.51,37.3,16.49,5.6,5.58,41.76,87.55,8.9,1.8101,8.67,37.4,13.11,12.9,23.6,5.3,16.95,29.4,53.22,57.21,7.08,24,36.52,25.61,19.51,6.32,22,3.81,24.05
04/02/2013,25.96,3.36,20.51,37.05,16.2,5.52,5.43,41.17,87.14,9.05,1.8,8.81,37.14,12.38,12.58,22.69,5.28,16.64,29.06,51.72,55.69,7.02,22.8,36.15,24.72,19.51,6.32,22,3.65,23.37
05/02/2013,26.85,3.35,20.51,37.74,16.51,5.61,5.64,41.29,87.8,8.774,1.82,8.75,37.64,12.74,12.64,22.78,5.31,17.09,29.64,53.93,56.42,7.12,22.8,36.47,25.3,19.99,6.5,23.75,3.77,23.62
06/02/2013,26,3.35,20.51,37.64,16.59,5.59,5.64,41.62,88.65,8.76,1.8618,8.8099,37.37,12.89,12.77,22.67,5.35,16.85,29.46,54.46,56.11,7.11,22.8,36.34,25.22,19.83,6.58,23.75,3.85,23.53
07/02/2013,26.46,3.37,20.51,37.41,16.47,5.86,5.7,41.23,88.64,8.83,1.86,8.49,37.14,13.04,12.73,22.35,5.45,16.89,29.3,54.03,56.13,7.14,22.88,36.16,24.76,19.52,6.6,23.87,3.84,23.55
08/02/2013,27.4,3.32,20.67,37.47,16.61,6.332,5.8,41.28,89.11,8.85,1.875,8.82,37.15,13.05,12.74,22.8,5.42,17.04,29.32,54.6,56.62,7.2,22.94,36.66,24.65,19.61,6.59,22.55,3.85,23.47
11/02/2013,27.18,3.33,20.76,37.51,16.5,5.91,5.78,41.18,89.45,8.94,1.85,8.38,37.25,13.17,12.74,22.72,5.42,17.15,29.43,54.11,56.41,7.12,22.94,36.47,24.51,19.54,6.66,23.09,3.98,23.67
12/02/2013,27.37,3.33,21.9504,37.59,16.56,6.07,5.81,41.75,90.37,9,1.87,8.42,37.36,13.32,12.8,22.62,5.35,17.29,29.5,53.59,56.78,7.22,22.94,37.06,24.52,19.54,6.58,23.09,4.18,23.96
13/02/2013,27.17,3.5,21.95,37.82,16.11,6.25,5.88,41.82,89.25,9.08,1.8601,8.02,36.89,13.39,12.85,23.75,5.48,17.08,29.64,52.6,57.05,7.13,22.94,37.24,24.01,19.88,6.6,23.17,4.11,23.43
14/02/2013,27.35,3.47,21.95,37.9,16.13,5.7701,5.89,42.54,88.4,9.1,1.85,8.33,37.61,13.16,12.74,24.61,5.52,17.02,29.74,52.56,56.83,7.17,22.94,36.95,23.92,19.88,6.6,23.17,4.18,23.46
15/02/2013,27.34,3.44,21.95,37.56,16.045,5.19,5.84,41.91,88.68,9.1,1.87,8.35,37.57,13.16,12.72,24.39,5.52,17.2,29.94,52.05,56.7,7.1,22.94,37.08,23.93,19.88,6.68,23.17,4.25,23.53
19/02/2013,27.49,3.49,22,38.45,15.96,5.13,5.93,41.06,89.3,9.02,1.93,8.45,37.89,13.29,12.86,25.18,5.79,17.39,30.44,52.39,56.68,7.14,22.94,37.3,24,19.8,6.63,22.7481,4.28,23.71
20/02/2013,26.88,3.54,21.85,37.86,15.83,5.27,5.83,40.62,88.42,9.05,1.98,8.38,37.02,12.93,12.75,24.05,5.78,16.95,30.1,51.91,55.53,7.01,22.94,36.83,23.86,19.9,6.6,23.7899,4.05,23.18
21/02/2013,27.32,3.51,21,37.26,15.6,5.15,5.78,40.9,87.35,9.05,2.01,8.41,36.73,13.1,12.6,24.18,5.55,17.51,30.24,51.85,54.62,6.86,24,36.66,23.97,19.9,6.59,23.79,4.16,23.3
22/02/2013,27.44,3.56,21.009,37.78,15.8,5.6,5.84,40.19,87.78,9.05,2.09,8.35,37.71,13.3,12.83,25.06,5.58,17.3,30.16,52.09,55.02,6.98,23,37.01,24.04,19.9,6.59,23.79,4.19,23.29
25/02/2013,26.89,3.6,21.009,36.73,15.53,5.315,5.67,40.07,87.37,9.06,2.1,8.5,37.04,13.34,12.48,24,5.58,17.24,29.2,51.2,53.61,6.8,23,35.79,23.55,19.9,6.6,23.78,4.113,23.13
26/02/2013,27.24,3.6,21.03,36.67,15.56,5.34,5.7,39.67,87.3,8.91,2.02,8.26,37.1,13.39,12.43,23.38,5.62,17.55,29.28,51,53.82,6.8,23,36.43,23.9,19.9,6.6,23.78,4.13,23.4
27/02/2013,27.1,3.72,20.5001,37.73,15.72,5.2199,5.76,39.89,88.46,8.91,2.02,8.14,37.49,13.46,12.44,24.33,5.58,17.25,29.13,51.92,54.15,7.03,23,36.51,23.98,19.75,6.61,27.5,4.11,23.28
28/02/2013,27.18,3.63,20.5001,37.73,15.84,5.39,5.67,40.49,89.22,9.04,2,8.09,37.72,13.34,12.5,23.81,5.55,17.33,28.57,52.84,54.71,7.03,23,37.08,24.01,19.57,6.65,26.16,4.35,23.54
01/03/2013,27.26,3.58,20.5,38.25,15.825,5.2902,5.77,40.81,88.84,8.93,1.99,8.418,37.3,13.64,12.46,22.99,5.65,17.4,28.51,52.81,54.9,7.07,23.25,36.56,24.42,19.54,6.63,25.48,4.6,23.85
04/03/2013,27.14,3.6,19.34,38.61,16.02,5.51,5.85,39.98,88.76,9.0499,1.99,8.44,37.85,13.65,12.45,22.64,5.63,17.58,29.15,53.6,55.48,7.21,24.5,36.4,24.57,19.57,6.66,26.7499,4.449,23.7
05/03/2013,27.12,3.59,20.5,39.01,16.02,5.41,5.89,40.66,89.9,8.9899,1.9702,8.54,39.26,13.74,12.51,23.1,5.62,17.62,29.25,54.14,55.26,7.18,24,35.9,24.58,19.57,6.77,26.75,4.25,24.23
06/03/2013,27.18,3.55,19.59,39.02,16.03,5.731,5.83,41.04,89.74,8.891,1.98,8.7,37.83,13.82,12.645,22.98,5.63,17.43,29.5,54.3,53.57,7.22,24,36,24.76,19.5,6.7,24.08,4.25,24.29
07/03/2013,27.32,3.65,20.36,38.6,16.23,6.1799,5.86,40.83,89.3,8.891,1.9825,8.67,38.23,13.47,12.81,23,5.54,17.43,29.41,54.18,52.98,7.34,24,36.67,24.69,19.5,6.78,24.35,4.24,24.92
08/03/2013,27.02,3.68,20,38.97,16.34,6.34,6.25,41.39,90.32,8.9,1.99,8.73,38.44,13.69,12.9,22.77,5.6436,17.55,29.54,52.95,53.13,7.36,24,36.82,24.74,19.888,6.81,24.35,4.27,25.05
11/03/2013,27.29,3.61,20.1,39,16.35,7.08,6.23,41.21,89.92,9,2,8.9,37.82,13.57,12.92,22.5,5.64,17.49,29.65,51.38,52.76,7.4,24,36.91,24.64,19.86,6.93,24.35,4.24,24.85
12/03/2013,26.92,3.53,20.25,38.93,16.25,6.72,6.2,41.2,90.03,9,2.03,8.79,37.82,13.35,12.89,22.08,5.58,17.6,29.69,51.36,52.96,7.38,23.06,37.12,24.35,19.86,6.83,24.35,4.18,24.57
13/03/2013,27.24,3.52,19.94,40.02,16.39,6.57,6.3,41.81,90.26,8.85,2.07,8.91,37.75,13.05,12.94,22.05,5.54,17.895,29.75,51.99,50.98,7.47,24.25,37.36,24.31,19.53,6.85,22.77,4.43,24.89
14/03/2013,27.45,3.54,20.11,40.97,16.37,6.52,6.45,42.56,90.63,8.9,2.02,9.0314,37.87,13.4,13.24,21.92,5.55,17.95,30.3,53.63,51.8,7.495,24.25,37.85,24.39,19.84,6.89,22.77,4.37,25.06
15/03/2013,27.37,3.65,20.94,40.56,16.61,6.68,6.33,42.26,89.88,8.991,2.03,8.99,37.91,13.74,13.24,22.25,5.55,18.14,30,55.47,50.41,7.509,24.25,37.31,24.73,19.84,6.825,24.9899,4.33,25.45
18/03/2013,27.21,3.7,20.49,40.2,16.48,6.59,6.31,42.77,89.73,8.76,2.05,8.92,37.94,13.5,13.24,22.2,5.48,17.99,30.1,54.68,50.11,7.43,24.25,37.06,24.55,19.84,6.78,24.86,4.31,25.27
19/03/2013,27.08,4.19,20.06,39,16.51,6.65,6.34,43.45,90.04,8.78,2.02,8.9,37.7,13.42,13.36,21.98,5.6,18,29.95,54.06,51.095,7.48,24.25,37.03,24.47,19.84,6.87,23,4.61,24.88
20/03/2013,27.91,4.06,20.06,38.83,16.52,6.54,6.4,43.39,90.9,8.78,2.0209,8.86,37.16,13.38,13.45,21.93,5.64,18.01,29.87,54.99,52.42,7.5,24.25,37.55,24.48,19.8,6.889,23,4.63,25.15
21/03/2013,27.43,4.08,20.06,38.4,16.37,6.57,6.26,42.47,90.6,8.78,2.04,8.91,36.88,13.11,13.33,21.68,5.6,17.68,29.57,54.9,52.92,7.45,23.95,37.22,24.29,19.77,6.71,25.89,4.67,25.12
22/03/2013,27.69,4.18,20.06,38.8,16.29,6.64,6.28,42.69,90.58,8.82,2.01,8.99,37.19,13.15,13.44,21.81,5.64,17.8,29.45,55.54,53.27,7.38,23.95,36.99,24.53,19.77,6.71,25.5,4.56,25.24
25/03/2013,28.01,4.09,20.06,38.75,16.35,6.72,6.24,42.31,90.3,8.8899,2.05,9.1,37.49,13.7,13.47,22.39,5.69,17.92,29.46,55.03,51.31,7.35,23.95,37.27,24.73,19.81,6.73,25.41,4.66,25.37
26/03/2013,28.74,4.17,20.32,38.79,16.41,6.57,5.85,41.8,91.14,8.89,2.05,9.06,37.53,13.48,13.48,22.43,5.694,17.98,29.43,55.78,52.09,7.47,23.95,38.25,24.36,19.81,6.7,25.6,4.89,25.4
27/03/2013,28.12,4.17,20.1,38.72,16.37,6.8,5.7,42.33,91.21,8.7945,2.06,9.1,37.42,13.35,13.37,21.97,5.62,18.05,29.5,56.48,52.07,7.41,23.95,38.29,24.27,19.9,6.79,25.6,4.96,25.34
28/03/2013,27.82,4.2,20.15,38.46,16.31,6.92,5.77,42.56,92.55,8.67,2.05,9.3,37.29,13.49,13.28,21.06,5.7,18.01,29.65,56.27,54.22,7.37,23.95,38.36,24.39,20.37,6.76,24,4.05,25.27
01/04/2013,26.96,4.17,22.93,37.91,16.14,6.69,5.575,42.71,91.93,8.99,2.05,9.15,36.94,13.34,13.04,20.82,5.7,17.75,28.72,56,55.71,7.33,23.95,38.14,24.16,20.491,6.64,25.88,3.61,24.69
02/04/2013,26.8,4.2,22.308,37.61,16.16,6.5,5.36,42.6,92.08,8.804,2.0301,9.17,36.62,13.6,12.83,21.49,5.69,17.7,28.61,56.54,56.16,7.27,23.95,38.54,23.82,20,6.67,25.73,3.45,24.44
03/04/2013,26.8,4.23,22.61,37.8,15.99,6.45,5.295,42.91,91.04,8.806,2.04,9.05,36.53,13.29,12.51,19.51,5.63,17.17,28.49,54.81,55.5,7.19,23.75,37.37,23.89,19.82,6.66,24.35,3.36,24.02
04/04/2013,27.05,4.31,22.58,37.83,15.95,6.44,5.38,42.92,91.39,8.84,2.04,9.13,36.87,12.88,12.64,19.65,5.68,17.26,28.5,54.99,55.79,7.25,23.75,37.59,24.07,19.85,6.72,24.35,3.46,24.01
05/04/2013,27,4.31,23,38.03,16.02,7.09,5.31,42.62,90.44,8.77,2.06,9.02,36.94,12.88,12.46,19.86,5.7,17.21,28.44,53.23,55.52,7.21,23.75,37.33,23.81,20.27,6.66,24.35,3.53,23.82
08/04/2013,27.17,4.29,22.99,37.96,16.22,7.46,5.51,42.81,91.38,8.79,2.08,9.05,37.96,13.21,12.63,19.88,5.64,17.55,28.62,53.51,55.87,7.35,23.75,38,23.65,20.11,6.78,22.5901,3.74,24
09/04/2013,26.76,4.41,21.75,37.85,16.39,7.01,5.36,42.13,90.79,8.85,2.07,9.05,37.75,12.84,12.43,19.68,5.7,17.33,28.6,52.98,56.07,7.39,23.75,37.11,23.43,20.11,6.83,24.7,3.81,23.87
10/04/2013,27.18,4.4,20.56,39.19,16.63,7.16,5.51,41.53,91.81,8.86,2.0742,8.8,38.09,12.96,12.69,19.81,5.69,17.38,28.86,53.82,57.3,7.45,23.75,38.09,23.79,19.92,6.95,24.71,3.77,25.05
11/04/2013,27.24,4.45,20.4,39.202,16.86,7.09,5.62,41.49,92.34,8.76,2.08,8.8,38,12.76,12.51,20.01,5.65,17.52,28.72,54.47,57.78,7.47,23.75,37.83,23.84,19.81,6.92,24.29,3.77,24.74
12/04/2013,27.11,4.42,20.31,39.75,16.49,7.4,5.56,41.34,91.91,8.78,2.0801,8.75,37.87,12.8,12.42,20.56,5.7,17.41,29.2,54.43,57.31,7.39,23.75,37.74,23.8,20.26,6.86,24,3.83,24.52
15/04/2013,26.56,4.25,20.48,39.1,16.08,7.07,5.5,41.23,90.01,8.79,2.11,8.53,37,12.14,11.9,20.21,5.64,16.51,28.8,52.84,55.84,7.15,23.75,36.27,23.34,19.56,6.7,22.888,3.75,22.99
16/04/2013,27.14,4.34,20.65,39.33,16.15,7.21,5.6,41.55,91.27,8.75,2.08,8.29,37.59,12.41,11.94,20.27,5.72,16.77,29.43,53.85,57.01,7.22,23.75,36.63,23.58,19.56,6.89,22.89,3.8,23.08
17/04/2013,27.2,4.33,20.4,38.01,15.8,7.1,5.68,41.22,90.35,8.88,2.07,8.27,36.6,12.1,11.79,19.84,5.69,16.14,28.88,53.405,56.1,7.005,23.75,35.7,22.98,20.08,6.72,24.65,3.76,23.16
18/04/2013,27.09,4.3,20,37.74,15.92,6.9691,5.55,41.42,90.13,8.88,2.07,8.23,36.86,12.47,11.65,19.84,5.65,16.68,29.02,52.36,52.82,6.86,23.7,35.31,23.14,19.9,6.66,24.65,3.75,23.33
19/04/2013,27.39,4.42,20,35.86,16.4,7.15,5.56,42.07,91.45,8.75,1.96,8.41,36.6,12.63,11.92,20,5.67,16.65,29.67,52.78,52.39,7,23.7,35.98,23.38,19.9,6.69,24.65,3.71,24.07
22/04/2013,27.12,4.49,19.7501,35.9,16.245,6.94,5.54,41.45,90.72,8.72,1.97,8.38,36.55,12.35,11.76,19.11,5.7,16.67,29.25,52.9,51.63,6.975,23.7,35.55,23.24,19.9,6.69,24.64,3.7,24.04
23/04/2013,27.58,4.49,19.76,36.23,16.47,6.95,5.76,42.21,89.81,8.65,1.95,8.31,37.16,12.6,11.99,19.3,5.7,17.05,29.95,53.94,52.49,7.06,23.7,36.53,24.61,19.55,6.82,23,3.81,24.4
24/04/2013,27.46,4.32,19.97,36.17,16.72,6.96,5.35,42.37,89.63,8.65,1.97,8.4,36.92,12.64,12.31,19.99,5.7,17.2,30.3,54.2,52.97,7.095,22.11,36.54,24.81,19.93,6.86,24.49,3.86,24.31
25/04/2013,28.1,4.3,20,36.35,16.83,6.99,5.355,42.56,89.85,8.57,1.86,8.75,36.79,12.85,12.32,20.4,5.6962,17.3,30.08,54.85,52.36,7.11,22.11,36.36,25.97,19.93,6.96,24.49,3.9,24.46
26/04/2013,28.05,4.34,20,36.24,16.76,7.16,5.37,42.57,89.75,8.7499,1.87,8.47,36.49,12.45,12.33,19.86,5.66,16.89,29.66,54.28,52.54,7.11,22.11,35.71,25.62,19.93,6.87,24.49,3.91,24.08
29/04/2013,28.56,4.21,20.122,36.63,16.83,7.09,5.36,42.37,89.94,8.6,1.88,8.47,36.6,12.64,12.58,20.16,5.6,17.25,29.79,54.38,52.84,7.13,22.11,36.21,26.09,19.93,6.98,23.1,3.96,24.22
30/04/2013,28.95,4.39,20.83,36.65,17.03,7.054,5.49,42.68,90.4,8.67,2.01,8.34,36.89,13.01,12.55,20.56,5.55,17.09,30.21,54.85,52.39,7.17,22.11,34.88,26.37,19.6,7.15,23.1,4.04,25.41
01/05/2013,26.69,4.43,20.92,35.32,16.75,6.85,5.41,41.55,89.5,8.648,2.04,8.41,35.93,12.9,12.34,19.75,5.55,15.8,29.64,54.18,52.4,7.06,22.11,34.52,25.16,19.6,6.84,23.1,4.05,24.75
02/05/2013,27.49,4.49,20.04,35.91,16.86,7.1,5.47,41.63,90.07,8.65,2,8.46,36.44,13.24,12.38,20.3,5.52,16.46,29.99,55.41,53.55,7.12,22.11,35.14,25.68,19.401,6.83,23.99,4.27,25.45
03/05/2013,28.89,4.46,21.05,37.31,17.1,7.0001,5.59,41.48,90.72,8.77,1.89,8.4,37.15,13.71,12.67,20.59,5.56,16.65,29.99,55.39,54.21,7.27,22.5,35.78,25.67,19.4,6.94,23.99,4.07,25.99
06/05/2013,28.5,4.49,20.176,37.7,17.3,6.97,5.64,41.51,91.13,8.937,1.97,8.56,37.22,13.6,12.88,20.27,5.58,16.64,29.74,55.41,54.09,7.33,22.5,36.03,26.51,19.4,7.14,23.99,3.93,26.05
07/05/2013,28.6,4.48,19.76,38.45,17.51,7.1,5.72,42.41,91.91,8.94,1.92,8.4,38.29,13.84,13.22,20.4,5.585,16.74,30.33,57.3,53.94,7.46,23,36.28,26.86,19.4,7.18,23.99,3.8,26.59
08/05/2013,28.76,4.48,19.77,38.63,17.62,7.12,5.65,42.69,93.06,8.94,1.89,8.38,38.4,13.94,13.14,20.57,5.47,16.65,30.01,58.17,54.96,7.46,23,37,26.72,19.45,7.21,23.99,3.75,27.34
09/05/2013,28.61,4.03,20.1,38.18,17.57,6.76,5.54,42.92,93.29,8.969,1.79,8.37,37.93,13.89,12.9,20.87,5.35,16.68,29.91,57.65,55.17,7.43,23,36.71,26.25,20.1,7.15,23.99,3.65,27.13
10/05/2013,28.7,4.02,20.09,38.5,17.71,6.87,5.49,43.31,94.4,9.075,2.04,8.28,37.94,13.86,12.81,20.29,5.3301,16.78,30.1,59.1,55.65,7.49,22.25,37.43,26.28,19.5201,7.19,23.99,3.72,26.48
13/05/2013,28.51,3.99,20.2,38.15,17.7,7.67,5.41,43.29,94.77,9.059,1.95,8.09,37.51,13.73,12.86,19.83,5.21,16.78,29.95,59.12,55.33,7.49,22.25,37.06,26.82,19.4,7.11,24.69,3.6,26.6
14/05/2013,28.95,3.98,20.4,38.79,17.91,7.6799,5.4,43.62,95.41,8.8,1.9899,8.26,38.1,13.81,13.2,20.31,5.2,16.9,30.07,60.35,56.27,7.69,22.25,37.36,26.9,19.5,7.17,24.561,3.7,27.19
15/05/2013,28.89,3.97,20.2,38.99,18.08,7.46,5.39,44.16,95.98,9,1.99,7.735,38.26,13.65,13.365,20.01,5.22,16.99,30.33,60.81,56.65,7.7,22.25,37.36,26.6,19.5,7.29,24.56,3.76,27.28
16/05/2013,28.8,3.83,20.4,38.54,18.02,7.32,5.43,44.51,95.35,8.9,2,8.19,38.15,13.69,13.42,20.07,5.29,16.77,30.41,60,55.8,7.59,22.9,37.29,26.99,19.8,7.22,24.56,3.83,27.21
17/05/2013,29.05,4.09,20.4,39.06,18.25,7.42,5.45,44.595,95.38,8.865,1.98,8.1,38.92,13.99,13.56,20.33,5.31,16.77,30.81,60.8,56.71,7.74,22.9,37.77,27.4,19.566,7.38,24.98,3.94,27.33
20/05/2013,29.47,4.64,20.2,38.92,18.39,7.345,5.5,44.04,95.3,8.9,1.95,8,38.94,14.24,13.67,20.29,5.55,16.63,30.95,61.5,55.95,7.73,22.9,37.99,27.71,19.8,7.38,24.98,3.94,27.51
21/05/2013,29.4,4.47,19.91,38.79,18.3,7.26,5.5,44.65,96.15,8.81,2.02,8,39.16,14.35,13.67,20.31,5.65,16.45,31.02,61.5,54.95,7.69,23.01,38.29,27.52,19.7,7.54,24.98,3.96,27.74
22/05/2013,29.04,3.81,19.91,37.62,18,6.9,5.5,43.79,95.32,8.95,1.9599,7.9,39.01,13.91,13.36,19.8,5.43,16.01,30.58,60.51,54.4,7.56,23.01,38.26,26.64,20,7.35,25,3.88,27.36
23/05/2013,29.11,4.14,19.99,37.61,18.1,6.67,6.01,44.255,95.69,8.996,1.94,7.84,39.16,14.39,13.31,20.14,5.38,15.84,31.3,60.38,54.48,7.52,22.56,38.85,26.71,20.04,7.31,25,3.82,27.3
24/05/2013,29.34,4.1,19.99,37.55,18.25,6.74,5.89,44.65,95.11,9.25,2,7.73,38.81,14.74,13.41,20.36,5.34,16,31.5,56.47,54.64,7.54,22.56,38.92,26.97,19.6201,7.4,25,3.8,27.59
28/05/2013,29.91,4.06,20.43,37.3,18.43,6.73,5.83,45.05,96.5,9.2199,2,7.65,39.62,15.38,13.72,20.97,5.45,16.13,32,56.7,55.53,7.62,22.56,40.13,27.46,19.66,7.32,23.16,3.65,28
29/05/2013,29.04,3.93,19.8599,36.62,18.47,6.63,5.8,44.5,95.23,9.22,1.96,7.5001,38.93,15.14,13.53,21.24,5.42,15.91,32.02,56.77,55.05,7.71,22.56,39.5,26.95,19.68,7.32,22.91,3.58,27.62
30/05/2013,29.24,4.1,19.86,36.4,18.53,6.76,5.92,44.83,96.22,9.23,1.92,7.59,39.03,15.19,13.58,20.99,5.47,15.89,31.8,55.93,55.1,7.89,22.56,39.68,27.16,20.02,7.43,22.91,3.67,27.76
31/05/2013,28.98,4.05,21.16,36.31,18.2,6.59,5.96,44.74,96.29,9.2001,1.92,7.5,38.77,14.25,13.16,20.63,5.49,15.94,31.43,57.14,54.1,7.75,22.56,39.67,26.91,20.14,7.46,22.91,3.64,27.24
03/06/2013,29.94,4.11,21.42,36.45,18.2,6.48,5.99,44.92,96.3,9.1229,1.95,7.4,38.71,14.68,13.26,21.51,5.51,16.32,32.67,58.18,53.41,7.72,22.56,40.09,27.86,19.71,7.5,24.5,3.51,27.72
04/06/2013,30.01,4.13,20.2,36.05,17.92,6.48,5.94,45,95.76,9.2,1.91,7.36,38.39,14.09,13.13,20.93,5.45,16.29,32.01,58.77,52.59,7.62,23.69,40.28,27.39,20.18,7.61,24.82,3.47,27.32
05/06/2013,29.15,4.21,19.7,35.54,17.71,6.27,5.96,44.7,93.96,9.21,1.8644,7.21,37.98,13.94,12.85,20.54,5.49,16.05,32.05,57.09,51.36,7.51,23.69,40.39,26.95,19.97,7.51,24.82,3.35,26.64
06/06/2013,29.18,4.22,20.5,35.61,18.07,6.29,5.97,44.87,93.99,9.2,2,7.25,38.185,14.33,12.98,20.75,5.47,16.05,32.36,57.42,51.52,7.55,23.69,40.84,27.07,20.08,7.66,24.82,3.47,27.52
07/06/2013,29.57,4.26,21.19,36.17,18.42,6.24,5.98,45.21,95.44,9.24,1.9,6.96,38.72,14.13,13.08,20.92,5.5,16.43,32.28,58.2,51.452,7.68,23.69,40.64,27.16,19.95,7.89,24.82,3.49,27.67
10/06/2013,29.65,4.34,20.89,35.96,18.6,6.51,6.02,46.31,96.27,8.98,1.99,6.9201,38.8,13.92,13.19,20.95,5.56,16.35,32.6,58.43,53.25,7.81,23.69,41.31,27.6,20.47,7.85,25,3.4,27.76
11/06/2013,29.6,4.39,20.89,35.6,18.34,6.56,6.01,46.54,96.49,9.035,2,6.76,38.52,13.89,12.82,20.45,5.59,16.21,32.33,57.98,52.05,7.68,23.69,40.27,27.21,20.49,7.78,23.17,3.32,27.41
12/06/2013,29.37,4.37,20.89,35.4,18.32,6.29,6.09,46.45,95.65,9.17,2,6.78,38.46,13.83,12.57,20.28,5.6,16.1,32.31,56.13,50.75,7.59,23.69,39.7,26.76,20.47,7.64,23.11,3.33,26.97
13/06/2013,30.01,4.33,20.89,35.58,18.45,6.34,6.32,46.62,96.95,9.2,2,6.87,38.94,13.95,12.9,20.74,5.59,16.24,32.54,57.32,51.48,7.73,23.69,40.39,27.37,20.47,7.74,23.11,3.34,27.59
14/06/2013,29.43,4.47,20.89,35.07,18.31,6.305,6.29,46.31,96.93,9.225,1.96,6.8,38.28,13.58,12.66,20.36,5.6,16.14,32.43,57.3,51.29,7.53,23.69,40.09,26.93,20.15,7.64,23.11,3.47,27.12
17/06/2013,29.8,4.49,20.46,34.72,18.29,6.09,6.12,46.31,97.64,9.22,1.95,6.85,38.27,13.92,12.74,20.87,5.63,16.09,32.45,57.06,52.07,7.56,23.69,40.48,26.99,20,7.63,26,3.51,27.55
18/06/2013,30.44,4.45,20.73,35.13,18.4,6.279,6.2,47.1,98.15,9.29,1.97,6.91,39.02,13.9,12.77,20.99,5.6,16.24,32.76,57.29,52.565,7.62,23.69,41.26,27.31,20,7.65,25.4,3.52,27.96
19/06/2013,29.52,4.5,20.73,35.65,18.1,6.3,6.11,46.18,96.59,9.47,1.97,6.9,39,13.83,12.72,21.17,5.43,16.17,32.38,57.01,52.23,7.47,23.69,39.65,26.88,20.5,7.57,25.4,3.5,27.75
20/06/2013,29.2,4.45,20.73,35.54,17.78,6.08,6.16,45.63,93.9,9.36,1.93,6.78,38.46,13.66,12.88,21.03,5.49,16.16,32.14,56.26,50.745,7.51,23.69,38.55,26.19,20.6,7.445,25.2,3.44,27.02
21/06/2013,29.78,4.45,21.34,36.25,17.7,6.06,6.11,46.78,93.67,9.5,1.92,6.9,38.48,13.92,13.12,21.44,5.49,16.29,32.47,55.93,51.13,7.66,23,38.51,26.96,20.57,7.445,25.19,3.3,27.41
24/06/2013,29.49,4.42,20.62,36.01,17.46,5.92,5.77,46.305,94.07,9.25,1.99,6.725,37.75,13.91,13.09,20.94,5.45,16.16,32.48,55.01,50.82,7.61,23,37.82,26.72,20.58,7.32,25.19,3.14,27.33
25/06/2013,29.87,4.47,20.73,36.1,17.88,5.89,5.87,46.2,94.58,9.314,1.93,6.7699,38.04,14,13.32,21.01,5.54,16.38,32.75,55.08,51.64,7.78,23,38.48,27.18,20.12,7.41,25.19,3.25,26.98
26/06/2013,29.63,4.5,20.73,36.14,17.925,6.01,5.83,45.8,95.18,9.26,1.91,6.67,38.03,13.91,13.31,20.29,5.45,16.35,32.74,55.75,51.33,7.86,23.6,38.41,27.01,20.12,7.47,23.071,3.18,27.18
27/06/2013,30.07,4.55,21.0401,36.62,18.1,6.14,6.12,47.47,95.24,9.26,1.94,6.8,38.69,13.98,13.73,19.4,5.525,16.71,33.27,56.2,52.14,7.88,23.6,38.99,27.14,20.3,7.71,23.02,3.19,27.5
28/06/2013,30.04,4.46,21.5,36.42,18.05,6.56,6.11,46.51,95.74,9.5001,1.9,6.89,38.28,14.1,13.72,19.15,5.55,17.48,33.19,55.57,51.72,7.87,22.29,38.37,26.96,20.57,7.74,24.7,3.19,27.49
01/07/2013,30.04,4.57,20.71,36.68,18.28,6.36,6.27,47.36,97.07,9.5001,1.9,6.85,38.8,14.43,14.08,19.675,5.6,17.52,33.4,55.77,52.905,8.03,22.29,39.53,27.39,20.26,7.81,25.35,3.15,27.56
02/07/2013,30.35,4.54,20.71,36.12,18.48,6.64,6.16,47.58,96.92,9.5,1.96,6.8,38.61,14.55,14.14,20.09,5.63,17.65,33.73,55.32,53.33,8.22,22.29,40.03,27.3,20.09,7.73,25.35,2.45,27.83
03/07/2013,30.17,4.54,21.09,36.06,18.37,6.41,6.23,47.35,96.81,9.75,1.9,6.79,38.79,14.83,14.2,19.99,5.55,17.66,33.46,55.19,53.17,8.2,22.29,40,27.84,20.26,7.75,25.35,2.58,28.02
