Date,BAS.DE,ALV.DE,BAYN.DE,HEI.DE,DBK.DE,CON.DE,MRK.DE,FRE.DE,ADS.DE,DTE.DE,SIE.DE,FME.DE,PUM.DE,RWE.DE,BMW.DE,VOW3.DE
1999-02-01,15.755000114440918,333.4599914550781,32.62274932861328,52.36049270629883,39.26480484008789,22.241561889648438,15.606507301330566,24.333332061767578,18.649999618530273,40.9900016784668,41.3455924987793,18.16666603088379,1.4600000381469727,41.113094329833984,24.177000045776367,41.55007553100586
1999-02-02,16.475000381469727,326.0,32.2291145324707,52.13479995727539,38.33270263671875,21.903104782104492,15.951129913330078,23.583332061767578,18.625,39.13999938964844,41.08686447143555,18.133333206176758,1.5,41.262596130371094,24.07699966430664,40.754859924316406
1999-02-03,16.299999237060547,311.5,32.49481964111328,51.457725524902344,37.25301742553711,23.69209861755371,15.704971313476562,23.583332061767578,18.25,37.619998931884766,40.376564025878906,17.34000015258789,1.4299999475479126,40.863922119140625,23.84600067138672,40.257850646972656
1999-02-04,16.125,306.8500061035156,31.638656616210938,51.09661865234375,37.51711654663086,23.256938934326172,15.50804328918457,23.25,18.424999237060547,39.599998474121094,39.730220794677734,17.66666603088379,1.3799999952316284,40.863922119140625,25.385000228881836,40.754859924316406
1999-02-05,16.0,306.5,31.638656616210938,51.00634002685547,38.06084060668945,24.17561149597168,15.803434371948242,24.41666603088379,19.975000381469727,39.099998474121094,40.88627243041992,17.433332443237305,1.5,40.36558151245117,25.731000900268555,40.26778793334961
1999-02-08,15.975000381469727,304.0,31.49104118347168,50.103572845458984,38.464752197265625,24.813846588134766,15.754201889038086,24.75,20.649999618530273,38.45000076293945,40.221519470214844,17.833332061767578,1.5,40.11641311645508,27.941999435424805,40.556053161621094
1999-02-09,15.529999732971191,287.70001220703125,30.398696899414062,50.103572845458984,37.284088134765625,24.136930465698242,15.754201889038086,26.16666603088379,21.0,36.099998474121094,38.95499801635742,18.16666603088379,1.4900000095367432,38.36225128173828,27.558000564575195,39.76083755493164
1999-02-10,15.529999732971191,287.70001220703125,30.398696899414062,50.103572845458984,37.284088134765625,24.136930465698242,15.754201889038086,26.16666603088379,21.25,36.099998474121094,38.95499801635742,18.16666603088379,1.4900000095367432,38.36225128173828,27.558000564575195,39.76083755493164
1999-02-11,15.430000305175781,289.0,30.703765869140625,50.55495834350586,36.98115539550781,25.81955337524414,16.24652099609375,25.0,21.75,36.599998474121094,39.27768325805664,19.049999237060547,1.5,38.87055969238281,27.191999435424805,38.56801223754883
1999-02-12,15.430000305175781,289.0,30.703765869140625,50.55495834350586,36.98115539550781,25.81955337524414,16.24652099609375,25.0,21.75,36.599998474121094,39.27768325805664,19.049999237060547,1.5,38.87055969238281,27.191999435424805,38.56801223754883
1999-02-15,15.28499984741211,288.5,30.260921478271484,50.55495834350586,36.32091522216797,24.369016647338867,16.24652099609375,23.5,21.770000457763672,37.79999923706055,38.95499801635742,20.0,1.5099999904632568,38.3223876953125,28.680999755859375,39.95964050292969
1999-02-16,15.350000381469727,286.05999755859375,30.123149871826172,52.541046142578125,38.022003173828125,26.061309814453125,16.000362396240234,24.161666870117188,22.0,37.66999816894531,38.696266174316406,19.66666603088379,1.5,38.840660095214844,28.753999710083008,39.26382827758789
1999-02-17,15.25,278.25,30.11330795288086,54.16602325439453,37.2452507019043,24.72681427001953,16.000362396240234,24.161666870117188,21.75,36.20000076293945,38.53540802001953,19.649999618530273,1.5049999952316284,38.61142349243164,28.07699966430664,39.164424896240234
1999-02-18,15.25,277.8999938964844,30.064102172851562,54.43685531616211,37.633628845214844,24.407697677612305,16.123441696166992,24.16666603088379,21.75,38.5,39.6982421875,19.466665267944336,1.5,37.873878479003906,27.023000717163086,38.617713928222656
1999-02-19,15.03499984741211,270.1000061035156,29.404760360717773,54.16602325439453,36.709293365478516,24.272314071655273,15.704971313476562,23.41666603088379,21.25,39.13999938964844,39.24570846557617,18.333332061767578,1.5,37.84397888183594,27.231000900268555,37.46464920043945
1999-02-22,15.395000457763672,272.5,29.768875122070312,54.617408752441406,36.647151947021484,23.450342178344727,15.360346794128418,23.295000076293945,21.337499618530273,39.5,37.857086181640625,18.633333206176758,1.468000054359436,38.67122268676758,26.808000564575195,38.269805908203125
1999-02-23,15.824999809265137,285.0,31.638656616210938,53.71464157104492,36.895713806152344,23.179576873779297,15.261883735656738,23.648332595825195,21.524999618530273,41.88999938964844,37.56637954711914,18.5,1.402999997138977,39.58816909790039,26.691999435424805,40.257850646972656
1999-02-24,15.6899995803833,286.0,32.0716552734375,55.068790435791016,38.09967803955078,23.015182495117188,14.769564628601074,22.66666603088379,21.875,40.869998931884766,38.24469757080078,18.5,1.3799999952316284,40.564918518066406,25.768999099731445,38.170406341552734
1999-02-25,15.739999771118164,274.0,31.195812225341797,55.068790435791016,37.4394416809082,22.19321060180664,14.86802864074707,23.393333435058594,22.0,40.91999816894531,36.888057708740234,17.833332061767578,1.3700000047683716,39.767574310302734,25.5,35.53624725341797
1999-02-26,15.739999771118164,274.0,31.195812225341797,53.877140045166016,37.4394416809082,22.19321060180664,14.86802864074707,23.393333435058594,22.0,40.91999816894531,36.888057708740234,17.833332061767578,1.3700000047683716,39.767574310302734,25.5,35.53624725341797
1999-03-01,15.395000457763672,273.0,30.802175521850586,55.339622497558594,35.419883728027344,20.59762191772461,15.946207046508789,23.16666603088379,21.875,42.0,35.924842834472656,17.833332061767578,1.5,39.5682373046875,24.614999771118164,33.349403381347656
1999-03-02,15.395000457763672,273.0,30.802175521850586,55.339622497558594,35.419883728027344,20.59762191772461,15.946207046508789,23.16666603088379,21.875,42.0,35.924842834472656,17.833332061767578,1.5,39.5682373046875,24.614999771118164,33.349403381347656
1999-03-03,15.5,269.0,31.431995391845703,51.90910720825195,35.45872116088867,20.452566146850586,15.261883735656738,23.0,21.725000381469727,41.0,34.47129821777344,17.66666603088379,1.4789999723434448,36.86723327636719,23.07699966430664,33.69731140136719
1999-03-04,15.510000228881836,271.989990234375,31.39263153076172,51.09661865234375,36.37528991699219,20.210811614990234,14.86802864074707,23.16666603088379,21.520000457763672,40.20000076293945,36.597347259521484,17.75,1.399999976158142,37.076534271240234,23.268999099731445,34.741031646728516
1999-03-05,15.529999732971191,283.0,31.638656616210938,52.13479995727539,37.40060043334961,20.355865478515625,14.81879711151123,23.833332061767578,21.887500762939453,41.20000076293945,38.34160232543945,18.016666412353516,1.4210000038146973,38.07321548461914,23.687999725341797,34.98953628540039
1999-03-08,15.574999809265137,278.5,31.83547592163086,53.71464157104492,36.57724380493164,19.591915130615234,15.261883735656738,23.450000762939453,21.25,40.93000030517578,37.27566909790039,17.833332061767578,1.4199999570846558,37.26590347290039,23.600000381469727,35.138641357421875
1999-03-09,15.65999984741211,274.79998779296875,32.16022491455078,53.624366760253906,36.15003204345703,20.307512283325195,15.458810806274414,25.083332061767578,19.987499237060547,40.16999816894531,37.727237701416016,19.209999084472656,1.4249999523162842,38.3223876953125,24.038999557495117,33.79671096801758
